date,dOY,year,site,temperature,airTemp,rain
8/11/1998,223,1998,FHR_001,13.88583333,20.932995,NA
8/12/1998,224,1998,FHR_001,14.02916667,21.24695,NA
8/13/1998,225,1998,FHR_001,13.93666667,21.054875,NA
8/14/1998,226,1998,FHR_001,14.26416667,22.03555,NA
8/15/1998,227,1998,FHR_001,14.24833333,21.70205,NA
8/16/1998,228,1998,FHR_001,12.88583333,19.338525,NA
8/17/1998,229,1998,FHR_001,11.4975,15.821,NA
8/18/1998,230,1998,FHR_001,10.73833333,14.104055,NA
8/19/1998,231,1998,FHR_001,10.63583333,14.52235,NA
8/20/1998,232,1998,FHR_001,11.0075,16.901105,NA
8/21/1998,233,1998,FHR_001,13.15833333,19.72661,NA
8/22/1998,234,1998,FHR_001,12.84833333,18.89147,NA
8/23/1998,235,1998,FHR_001,11.91083333,16.43131,NA
8/24/1998,236,1998,FHR_001,12.39916667,16.38538,NA
8/25/1998,237,1998,FHR_001,11.06083333,15.14817,NA
8/26/1998,238,1998,FHR_001,11.125,16.92836,NA
8/27/1998,239,1998,FHR_001,10.905,17.21688,NA
8/28/1998,240,1998,FHR_001,11.1625,17.88221,NA
8/29/1998,241,1998,FHR_001,11.18833333,19.046885,NA
8/30/1998,242,1998,FHR_001,11.715,20.1945,NA
8/31/1998,243,1998,FHR_001,11.66333333,20.39754,NA
9/1/1998,244,1998,FHR_001,11.7925,20.367595,NA
9/2/1998,245,1998,FHR_001,12.0375,21.881605,NA
9/3/1998,246,1998,FHR_001,11.7675,21.11088,NA
9/4/1998,247,1998,FHR_001,11.61333333,20.104735,NA
9/5/1998,248,1998,FHR_001,11.6125,21.26511,NA
9/6/1998,249,1998,FHR_001,11.55,20.959445,NA
9/7/1998,250,1998,FHR_001,11.39333333,19.765995,NA
9/8/1998,251,1998,FHR_001,12.70666667,20.2464,NA
9/9/1998,252,1998,FHR_001,12.29666667,18.6533,NA
9/10/1998,253,1998,FHR_001,12.16666667,16.31004,NA
9/11/1998,254,1998,FHR_001,10.4925,15.269145,NA
9/12/1998,255,1998,FHR_001,10.10666667,15.525815,NA
9/13/1998,256,1998,FHR_001,10.21083333,16.5224,NA
9/14/1998,257,1998,FHR_001,10.05416667,16.37961,NA
9/15/1998,258,1998,FHR_001,10.17083333,17.76669,NA
9/16/1998,259,1998,FHR_001,10.4925,18.56779,NA
9/17/1998,260,1998,FHR_001,10.40333333,17.92235,NA
9/18/1998,261,1998,FHR_001,11.0375,16.110075,NA
9/19/1998,262,1998,FHR_001,9.925833333,11.919855,NA
6/27/2000,179,2000,FHR_002,7.753333333,12.123535,NA
6/28/2000,180,2000,FHR_002,8.2175,14.042415,NA
6/29/2000,181,2000,FHR_002,8.231666667,15.46293,NA
6/30/2000,182,2000,FHR_002,8.525,15.65483,NA
7/1/2000,183,2000,FHR_002,8.5125,14.717275,NA
7/2/2000,184,2000,FHR_002,8.370833333,12.387395,NA
7/3/2000,185,2000,FHR_002,7.765833333,8.98124,NA
7/4/2000,186,2000,FHR_002,7.111666667,7.340445,NA
7/5/2000,187,2000,FHR_002,7.311666667,9.2978615,NA
7/6/2000,188,2000,FHR_002,7.856666667,10.889115,NA
7/7/2000,189,2000,FHR_002,7.714166667,12.173375,NA
7/8/2000,190,2000,FHR_002,8.14,12.815185,NA
7/9/2000,191,2000,FHR_002,8.461666667,13.380935,NA
7/10/2000,192,2000,FHR_002,8.55,12.30145,NA
7/11/2000,193,2000,FHR_002,8.578333333,13.350745,NA
7/12/2000,194,2000,FHR_002,9.301666667,15.9749,NA
7/13/2000,195,2000,FHR_002,10.05,19.011415,NA
7/14/2000,196,2000,FHR_002,10.24333333,17.54667,NA
7/15/2000,197,2000,FHR_002,10.33416667,14.366555,NA
7/16/2000,198,2000,FHR_002,10.33416667,13.628065,NA
7/17/2000,199,2000,FHR_002,10.54166667,14.79721,NA
7/18/2000,200,2000,FHR_002,10.605,16.006165,NA
7/19/2000,201,2000,FHR_002,10.86333333,16.811595,NA
7/20/2000,202,2000,FHR_002,11.06,17.362395,NA
7/21/2000,203,2000,FHR_002,11.30416667,17.337525,NA
7/22/2000,204,2000,FHR_002,11.5,19.398135,NA
7/23/2000,205,2000,FHR_002,11.46,16.905785,NA
7/24/2000,206,2000,FHR_002,10.98166667,15.534115,NA
7/25/2000,207,2000,FHR_002,11.18916667,16.05885,NA
7/26/2000,208,2000,FHR_002,11.38166667,16.766635,NA
7/27/2000,209,2000,FHR_002,11.8325,16.824155,NA
7/28/2000,210,2000,FHR_002,12.17083333,17.99778,NA
7/29/2000,211,2000,FHR_002,12.69833333,19.31471,NA
7/30/2000,212,2000,FHR_002,13.075,20.04737,NA
7/31/2000,213,2000,FHR_002,13.25583333,20.414605,NA
8/1/2000,214,2000,FHR_002,13.36,19.542105,NA
8/2/2000,215,2000,FHR_002,13.15416667,18.22096,NA
8/3/2000,216,2000,FHR_002,13.43916667,18.10084,NA
8/4/2000,217,2000,FHR_002,13.69583333,17.691735,NA
8/5/2000,218,2000,FHR_002,13.035,17.40198,NA
8/6/2000,219,2000,FHR_002,13.475,18.34227,NA
8/7/2000,220,2000,FHR_002,13.465,17.808455,NA
8/8/2000,221,2000,FHR_002,13.57083333,17.804385,NA
8/9/2000,222,2000,FHR_002,13.79166667,19.191685,NA
8/10/2000,223,2000,FHR_002,14.1525,19.023285,NA
8/11/2000,224,2000,FHR_002,13.92583333,15.7176,NA
8/12/2000,225,2000,FHR_002,12.36416667,13.50326,NA
8/13/2000,226,2000,FHR_002,12.37666667,13.998465,NA
8/14/2000,227,2000,FHR_002,12.27416667,13.481665,NA
8/15/2000,228,2000,FHR_002,12.23583333,13.604185,NA
8/16/2000,229,2000,FHR_002,12.06666667,13.482625,NA
8/17/2000,230,2000,FHR_002,12.33666667,14.27618,NA
8/18/2000,231,2000,FHR_002,12.88,15.196815,NA
8/19/2000,232,2000,FHR_002,12.15833333,13.12688,NA
8/20/2000,233,2000,FHR_002,11.33083333,10.659665,NA
8/21/2000,234,2000,FHR_002,11.16083333,10.706637,NA
8/22/2000,235,2000,FHR_002,11.55083333,13.23821,NA
8/23/2000,236,2000,FHR_002,12.24666667,16.054985,NA
8/24/2000,237,2000,FHR_002,12.39,15.22978,NA
8/25/2000,238,2000,FHR_002,12.78916667,15.32195,NA
8/26/2000,239,2000,FHR_002,12.32666667,14.341295,NA
8/27/2000,240,2000,FHR_002,11.25333333,9.7165005,NA
8/28/2000,241,2000,FHR_002,10.5025,8.69007,NA
8/29/2000,242,2000,FHR_002,10.33166667,10.623275,NA
8/30/2000,243,2000,FHR_002,11.1875,8.5033,NA
8/31/2000,244,2000,FHR_002,10.385,11.07977,NA
9/1/2000,245,2000,FHR_002,11.12333333,11.233875,NA
9/2/2000,246,2000,FHR_002,10.93,10.425735,NA
9/3/2000,247,2000,FHR_002,10.28416667,8.56519,NA
9/4/2000,248,2000,FHR_002,9.8325,8.2116,NA
9/5/2000,249,2000,FHR_002,9.456666667,8.48815,NA
9/6/2000,250,2000,FHR_002,9.6725,9.54036,NA
9/7/2000,251,2000,FHR_002,9.880833333,11.03005,NA
9/8/2000,252,2000,FHR_002,9.065833333,8.81677,NA
9/9/2000,253,2000,FHR_002,8.164166667,5.851495,NA
9/10/2000,254,2000,FHR_002,8.050833333,6.21743,NA
9/11/2000,255,2000,FHR_002,7.963333333,6.2658835,NA
9/12/2000,256,2000,FHR_002,8.783333333,10.414415,NA
9/13/2000,257,2000,FHR_002,9.468333333,12.94209,NA
9/14/2000,258,2000,FHR_002,9.611666667,15.035375,NA
9/15/2000,259,2000,FHR_002,10.11416667,15.64756,NA
9/16/2000,260,2000,FHR_002,10.36083333,15.42703,NA
9/17/2000,261,2000,FHR_002,10.48833333,15.21472,NA
9/18/2000,262,2000,FHR_002,10.75,13.1262,NA
9/19/2000,263,2000,FHR_002,9.531666667,7.46435145,NA
6/27/2000,179,2000,FHR_003,9.853833333,13.582975,NA
6/28/2000,180,2000,FHR_003,10.23966667,15.217355,NA
6/29/2000,181,2000,FHR_003,10.43633333,16.51386,NA
6/30/2000,182,2000,FHR_003,10.79966667,16.42428,NA
7/1/2000,183,2000,FHR_003,10.47216667,16.194395,NA
7/2/2000,184,2000,FHR_003,10.71883333,14.176905,NA
7/3/2000,185,2000,FHR_003,8.279666667,10.74964,NA
7/4/2000,186,2000,FHR_003,8.018833333,8.88746,NA
7/5/2000,187,2000,FHR_003,8.873833333,9.511382,NA
7/6/2000,188,2000,FHR_003,9.721333333,12.053725,NA
7/7/2000,189,2000,FHR_003,10.04633333,13.0723,NA
7/8/2000,190,2000,FHR_003,10.213,13.696025,NA
7/9/2000,191,2000,FHR_003,10.53466667,14.61615,NA
7/10/2000,192,2000,FHR_003,10.7555,13.525775,NA
7/11/2000,193,2000,FHR_003,10.9955,13.954785,NA
7/12/2000,194,2000,FHR_003,12.21966667,16.74521,NA
7/13/2000,195,2000,FHR_003,13.448,19.95864,NA
7/14/2000,196,2000,FHR_003,13.69383333,19.0104,NA
7/15/2000,197,2000,FHR_003,14.0105,16.969355,NA
7/16/2000,198,2000,FHR_003,12.843,14.750595,NA
7/17/2000,199,2000,FHR_003,13.43383333,15.92219,NA
7/18/2000,200,2000,FHR_003,13.76883333,16.82588,NA
7/19/2000,201,2000,FHR_003,14.48216667,17.5881,NA
7/20/2000,202,2000,FHR_003,14.83883333,18.224005,NA
7/21/2000,203,2000,FHR_003,15.21883333,18.12884,NA
7/22/2000,204,2000,FHR_003,15.0255,20.487035,NA
7/23/2000,205,2000,FHR_003,15.63716667,18.9841,NA
7/24/2000,206,2000,FHR_003,14.46716667,16.583985,NA
7/25/2000,207,2000,FHR_003,14.71466667,17.075645,NA
7/26/2000,208,2000,FHR_003,15.153,17.71085,NA
7/27/2000,209,2000,FHR_003,15.4105,18.04031,NA
7/28/2000,210,2000,FHR_003,15.503,18.30001,NA
7/29/2000,211,2000,FHR_003,16.19383333,19.96031,NA
7/30/2000,212,2000,FHR_003,16.60383333,20.61584,NA
7/31/2000,213,2000,FHR_003,16.36966667,21.43805,NA
8/1/2000,214,2000,FHR_003,16.98716667,20.82926,NA
8/2/2000,215,2000,FHR_003,16.628,19.46677,NA
8/3/2000,216,2000,FHR_003,16.42716667,19.398575,NA
8/4/2000,217,2000,FHR_003,16.78133333,20.2155,NA
8/5/2000,218,2000,FHR_003,15.753,18.619765,NA
8/6/2000,219,2000,FHR_003,15.96716667,19.758415,NA
8/7/2000,220,2000,FHR_003,16.6605,19.606975,NA
8/8/2000,221,2000,FHR_003,16.33383333,18.72884,NA
8/9/2000,222,2000,FHR_003,16.5855,19.924395,NA
8/10/2000,223,2000,FHR_003,16.5655,20.2659,NA
8/11/2000,224,2000,FHR_003,16.21216667,17.73911,NA
8/12/2000,225,2000,FHR_003,13.99216667,14.318195,NA
8/13/2000,226,2000,FHR_003,14.32966667,14.99001,NA
8/14/2000,227,2000,FHR_003,14.01633333,14.780635,NA
8/15/2000,228,2000,FHR_003,13.533,14.47166,NA
8/16/2000,229,2000,FHR_003,13.48383333,14.503885,NA
8/17/2000,230,2000,FHR_003,13.303,14.857775,NA
8/18/2000,231,2000,FHR_003,13.46883333,16.4142,NA
8/19/2000,232,2000,FHR_003,13.14883333,14.53791,NA
8/20/2000,233,2000,FHR_003,11.79133333,11.15664,NA
8/21/2000,234,2000,FHR_003,11.743,11.5054135,NA
8/22/2000,235,2000,FHR_003,12.0805,13.6498255,NA
8/23/2000,236,2000,FHR_003,12.87466667,16.038085,NA
8/24/2000,237,2000,FHR_003,12.43466667,16.325765,NA
8/25/2000,238,2000,FHR_003,13.17216667,16.51279,NA
8/26/2000,239,2000,FHR_003,13.39216667,15.116395,NA
8/27/2000,240,2000,FHR_003,12.17633333,11.481,NA
8/28/2000,241,2000,FHR_003,11.4005,10.04247,NA
8/29/2000,242,2000,FHR_003,11.02716667,10.711343,NA
8/30/2000,243,2000,FHR_003,11.81216667,10.509305,NA
8/31/2000,244,2000,FHR_003,11.028,12.742425,NA
9/1/2000,245,2000,FHR_003,11.4405,12.706785,NA
9/2/2000,246,2000,FHR_003,11.41383333,12.28791,NA
9/3/2000,247,2000,FHR_003,10.7555,10.50013,NA
9/4/2000,248,2000,FHR_003,10.13633333,9.74172,NA
9/5/2000,249,2000,FHR_003,9.3855,10.45173,NA
9/6/2000,250,2000,FHR_003,9.723,11.035665,NA
9/7/2000,251,2000,FHR_003,10.4205,12.011065,NA
9/8/2000,252,2000,FHR_003,10.2905,10.848325,NA
9/9/2000,253,2000,FHR_003,8.6205,7.949035,NA
9/10/2000,254,2000,FHR_003,8.3505,8.08391,NA
9/11/2000,255,2000,FHR_003,8.483,7.6847303,NA
9/12/2000,256,2000,FHR_003,9.271333333,10.58228,NA
9/13/2000,257,2000,FHR_003,10.8705,13.228055,NA
9/14/2000,258,2000,FHR_003,10.53383333,15.56186,NA
9/15/2000,259,2000,FHR_003,10.5855,15.754415,NA
9/16/2000,260,2000,FHR_003,11.68383333,16.128335,NA
9/17/2000,261,2000,FHR_003,12.01966667,16.302615,NA
9/18/2000,262,2000,FHR_003,12.58883333,14.93792,NA
9/19/2000,263,2000,FHR_003,10.38216667,9.824255,NA
6/27/1998,178,1998,FHR_004,7.393333333,7.684415,NA
6/28/1998,179,1998,FHR_004,8.6575,10.739695,NA
6/29/1998,180,1998,FHR_004,9.923333333,12.283305,NA
6/30/1998,181,1998,FHR_004,10.72416667,14.67399,NA
7/1/1998,182,1998,FHR_004,9.405833333,13.833035,NA
7/2/1998,183,1998,FHR_004,10.425,13.106385,NA
7/3/1998,184,1998,FHR_004,10.91583333,13.96742,NA
7/4/1998,185,1998,FHR_004,11.30333333,14.90096,NA
7/5/1998,186,1998,FHR_004,10.96833333,14.35407,NA
7/6/1998,187,1998,FHR_004,10.64416667,15.02272,NA
7/7/1998,188,1998,FHR_004,11.9925,16.94933,NA
7/8/1998,189,1998,FHR_004,11.8725,17.09586,NA
7/9/1998,190,1998,FHR_004,12.5375,18.61498,NA
7/10/1998,191,1998,FHR_004,13.06666667,19.30995,NA
7/11/1998,192,1998,FHR_004,11.92333333,15.63325,NA
7/12/1998,193,1998,FHR_004,10.93083333,14.313775,NA
7/13/1998,194,1998,FHR_004,11.86333333,14.845145,NA
7/14/1998,195,1998,FHR_004,12.28583333,14.95855,NA
7/15/1998,196,1998,FHR_004,12.645,16.532725,NA
7/16/1998,197,1998,FHR_004,13.2725,19.1433,NA
7/17/1998,198,1998,FHR_004,13.66166667,20.1149,NA
7/18/1998,199,1998,FHR_004,13.92083333,20.1888,NA
7/19/1998,200,1998,FHR_004,13.71166667,18.53055,NA
7/20/1998,201,1998,FHR_004,13.02083333,16.57561,NA
7/21/1998,202,1998,FHR_004,13.07416667,15.287695,NA
7/22/1998,203,1998,FHR_004,13.93583333,16.075025,NA
7/23/1998,204,1998,FHR_004,14.17166667,18.012915,NA
7/24/1998,205,1998,FHR_004,14.71583333,19.1558,NA
7/25/1998,206,1998,FHR_004,14.99666667,19.56215,NA
7/26/1998,207,1998,FHR_004,15.07916667,20.6638,NA
7/27/1998,208,1998,FHR_004,15.16833333,20.6718,NA
7/28/1998,209,1998,FHR_004,13.8225,18.41655,NA
7/29/1998,210,1998,FHR_004,14.27,16.25285,NA
7/30/1998,211,1998,FHR_004,14.49666667,16.643155,NA
7/31/1998,212,1998,FHR_004,14.55666667,17.26315,NA
8/1/1998,213,1998,FHR_004,12.68416667,14.45715,NA
8/2/1998,214,1998,FHR_004,13.005,14.6614,NA
8/3/1998,215,1998,FHR_004,14.02166667,16.64211,NA
8/4/1998,216,1998,FHR_004,14.54416667,18.323945,NA
8/5/1998,217,1998,FHR_004,14.28416667,20.05861,NA
8/6/1998,218,1998,FHR_004,14.67833333,20.1425,NA
8/7/1998,219,1998,FHR_004,14.3075,17.497755,NA
8/8/1998,220,1998,FHR_004,13.71416667,16.044395,NA
8/9/1998,221,1998,FHR_004,13.36583333,17.16696,NA
8/10/1998,222,1998,FHR_004,13.7725,18.74301,NA
8/11/1998,223,1998,FHR_004,14.1475,18.63825,NA
8/12/1998,224,1998,FHR_004,14.3575,19.0813,NA
8/13/1998,225,1998,FHR_004,14.39916667,18.8395,NA
8/14/1998,226,1998,FHR_004,14.64083333,18.87475,NA
8/15/1998,227,1998,FHR_004,14.2475,18.71415,NA
8/16/1998,228,1998,FHR_004,13.14666667,15.533905,NA
8/17/1998,229,1998,FHR_004,12.22416667,13.47394,NA
8/18/1998,230,1998,FHR_004,11.5475,12.11234,NA
8/19/1998,231,1998,FHR_004,12.155,13.05095,NA
8/20/1998,232,1998,FHR_004,12.72916667,16.170045,NA
8/21/1998,233,1998,FHR_004,13.92166667,17.54956,NA
8/22/1998,234,1998,FHR_004,12.97333333,14.888675,NA
8/23/1998,235,1998,FHR_004,12.00083333,14.14061,NA
8/24/1998,236,1998,FHR_004,11.76916667,12.618765,NA
8/25/1998,237,1998,FHR_004,12.12833333,13.479895,NA
8/26/1998,238,1998,FHR_004,11.85833333,14.36518,NA
8/27/1998,239,1998,FHR_004,12.13416667,15.36302,NA
8/28/1998,240,1998,FHR_004,12.51666667,17.473265,NA
8/29/1998,241,1998,FHR_004,12.33,18.7616,NA
8/30/1998,242,1998,FHR_004,12.93083333,18.746475,NA
8/31/1998,243,1998,FHR_004,13.16666667,17.817285,NA
9/1/1998,244,1998,FHR_004,13.05916667,18.742885,NA
9/2/1998,245,1998,FHR_004,13.54,21.0599,NA
9/3/1998,246,1998,FHR_004,13.42666667,20.12405,NA
9/4/1998,247,1998,FHR_004,12.95666667,18.593585,NA
9/5/1998,248,1998,FHR_004,12.94166667,19.005375,NA
9/6/1998,249,1998,FHR_004,12.965,19.230605,NA
9/7/1998,250,1998,FHR_004,12.27416667,19.045935,NA
9/8/1998,251,1998,FHR_004,13.085,16.8447,NA
9/9/1998,252,1998,FHR_004,11.85833333,14.765605,NA
9/10/1998,253,1998,FHR_004,12.80833333,13.817795,NA
9/11/1998,254,1998,FHR_004,11.71916667,13.478865,NA
9/12/1998,255,1998,FHR_004,11.7225,14.069905,NA
9/13/1998,256,1998,FHR_004,11.9,14.911975,NA
9/14/1998,257,1998,FHR_004,11.77166667,14.62958,NA
9/15/1998,258,1998,FHR_004,11.62583333,17.15887,NA
9/16/1998,259,1998,FHR_004,11.38,16.49263,NA
9/17/1998,260,1998,FHR_004,11.2775,15.719215,NA
9/18/1998,261,1998,FHR_004,11.06916667,10.84766,NA
9/19/1998,262,1998,FHR_004,10.01166667,7.402575,NA
6/27/2000,179,2000,FHR_005,8.564166667,14.16982,NA
6/28/2000,180,2000,FHR_005,8.990833333,15.573925,NA
6/29/2000,181,2000,FHR_005,9.43,17.47586,NA
6/30/2000,182,2000,FHR_005,9.623333333,17.1757,NA
7/1/2000,183,2000,FHR_005,9.325,16.986765,NA
7/2/2000,184,2000,FHR_005,9.520833333,15.224965,NA
7/3/2000,185,2000,FHR_005,7.906666667,11.721945,NA
7/4/2000,186,2000,FHR_005,7.416666667,9.980205,NA
7/5/2000,187,2000,FHR_005,7.994166667,10.031465,NA
7/6/2000,188,2000,FHR_005,8.2275,12.9978,NA
7/7/2000,189,2000,FHR_005,8.860833333,13.31376,NA
7/8/2000,190,2000,FHR_005,8.965,14.04186,NA
7/9/2000,191,2000,FHR_005,9.223333333,15.433955,NA
7/10/2000,192,2000,FHR_005,9.351666667,14.11519,NA
7/11/2000,193,2000,FHR_005,9.869166667,14.83712,NA
7/12/2000,194,2000,FHR_005,10.47583333,16.9946,NA
7/13/2000,195,2000,FHR_005,11.1725,20.13417,NA
7/14/2000,196,2000,FHR_005,11.30166667,19.61326,NA
7/15/2000,197,2000,FHR_005,11.30083333,17.570285,NA
7/16/2000,198,2000,FHR_005,10.78416667,15.22241,NA
7/17/2000,199,2000,FHR_005,11.07,16.380045,NA
7/18/2000,200,2000,FHR_005,11.05666667,17.76661,NA
7/19/2000,201,2000,FHR_005,11.495,18.338795,NA
7/20/2000,202,2000,FHR_005,11.7425,18.97036,NA
7/21/2000,203,2000,FHR_005,11.8575,18.74753,NA
7/22/2000,204,2000,FHR_005,11.63666667,20.66804,NA
7/23/2000,205,2000,FHR_005,11.87083333,20.35645,NA
7/24/2000,206,2000,FHR_005,11.65,17.307665,NA
7/25/2000,207,2000,FHR_005,11.6375,17.52931,NA
7/26/2000,208,2000,FHR_005,11.93666667,18.31633,NA
7/27/2000,209,2000,FHR_005,12.0275,18.78614,NA
7/28/2000,210,2000,FHR_005,12.105,19.279385,NA
7/29/2000,211,2000,FHR_005,12.52083333,20.683645,NA
7/30/2000,212,2000,FHR_005,12.74166667,21.33926,NA
7/31/2000,213,2000,FHR_005,12.3225,22.3003,NA
8/1/2000,214,2000,FHR_005,12.89833333,21.506745,NA
8/2/2000,215,2000,FHR_005,12.75333333,20.591605,NA
8/3/2000,216,2000,FHR_005,12.60916667,20.147185,NA
8/4/2000,217,2000,FHR_005,12.6225,21.32455,NA
8/5/2000,218,2000,FHR_005,12.45416667,19.361255,NA
8/6/2000,219,2000,FHR_005,12.545,20.430815,NA
8/7/2000,220,2000,FHR_005,12.70166667,20.5089,NA
8/8/2000,221,2000,FHR_005,12.5725,19.3096,NA
8/9/2000,222,2000,FHR_005,12.70333333,20.37726,NA
8/10/2000,223,2000,FHR_005,12.36,21.24431,NA
8/11/2000,224,2000,FHR_005,12.25833333,18.970755,NA
8/12/2000,225,2000,FHR_005,11.2625,14.93173,NA
8/13/2000,226,2000,FHR_005,11.36666667,15.97129,NA
8/14/2000,227,2000,FHR_005,11.04333333,15.72825,NA
8/15/2000,228,2000,FHR_005,10.73416667,14.95449,NA
8/16/2000,229,2000,FHR_005,10.605,15.35336,NA
8/17/2000,230,2000,FHR_005,10.78416667,15.36726,NA
8/18/2000,231,2000,FHR_005,10.82416667,16.6201,NA
8/19/2000,232,2000,FHR_005,10.33333333,15.694845,NA
8/20/2000,233,2000,FHR_005,9.883333333,12.49028,NA
8/21/2000,234,2000,FHR_005,9.971666667,12.170242,NA
8/22/2000,235,2000,FHR_005,10.11583333,13.8230875,NA
8/23/2000,236,2000,FHR_005,10.59,16.521655,NA
8/24/2000,237,2000,FHR_005,9.970833333,17.142685,NA
8/25/2000,238,2000,FHR_005,10.72,16.686595,NA
8/26/2000,239,2000,FHR_005,10.74583333,16.013675,NA
8/27/2000,240,2000,FHR_005,9.441666667,12.823005,NA
8/28/2000,241,2000,FHR_005,9.3525,10.61949,NA
8/29/2000,242,2000,FHR_005,9.16,11.7526795,NA
8/30/2000,243,2000,FHR_005,9.968333333,11.77848,NA
8/31/2000,244,2000,FHR_005,9.2225,12.904425,NA
9/1/2000,245,2000,FHR_005,9.490833333,13.449625,NA
9/2/2000,246,2000,FHR_005,9.4525,12.9353,NA
9/3/2000,247,2000,FHR_005,9.0925,11.142605,NA
9/4/2000,248,2000,FHR_005,8.628333333,10.19627,NA
9/5/2000,249,2000,FHR_005,8.318333333,11.02532,NA
9/6/2000,250,2000,FHR_005,8.665,11.67103,NA
9/7/2000,251,2000,FHR_005,9.183333333,12.47185,NA
9/8/2000,252,2000,FHR_005,8.575,11.88429,NA
9/9/2000,253,2000,FHR_005,7.803333333,9.072475,NA
9/10/2000,254,2000,FHR_005,7.7525,8.590765,NA
9/11/2000,255,2000,FHR_005,7.7625,8.031245,NA
9/12/2000,256,2000,FHR_005,8.266666667,11.11641,NA
9/13/2000,257,2000,FHR_005,9.6625,14.10428,NA
9/14/2000,258,2000,FHR_005,9.275,15.799835,NA
9/15/2000,259,2000,FHR_005,9.145833333,15.899035,NA
9/16/2000,260,2000,FHR_005,9.868333333,16.31044,NA
9/17/2000,261,2000,FHR_005,9.906666667,16.805755,NA
9/18/2000,262,2000,FHR_005,9.8275,16.14363,NA
9/19/2000,263,2000,FHR_005,8.563333333,10.948955,NA
6/27/2000,179,2000,FHR_006,6.3725,12.58527,NA
6/28/2000,180,2000,FHR_006,6.941666667,14.437645,NA
6/29/2000,181,2000,FHR_006,7.250833333,15.583435,NA
6/30/2000,182,2000,FHR_006,7.135833333,15.78858,NA
7/1/2000,183,2000,FHR_006,7.06,14.76131,NA
7/2/2000,184,2000,FHR_006,7.073333333,12.503175,NA
7/3/2000,185,2000,FHR_006,5.950833333,8.600335,NA
7/4/2000,186,2000,FHR_006,5.480833333,6.44671,NA
7/5/2000,187,2000,FHR_006,5.866666667,8.947187,NA
7/6/2000,188,2000,FHR_006,6.349166667,10.344435,NA
7/7/2000,189,2000,FHR_006,6.633333333,11.497055,NA
7/8/2000,190,2000,FHR_006,6.685,12.66592,NA
7/9/2000,191,2000,FHR_006,6.864166667,12.961255,NA
7/10/2000,192,2000,FHR_006,7.033333333,11.91165,NA
7/11/2000,193,2000,FHR_006,7.199166667,13.393295,NA
7/12/2000,194,2000,FHR_006,7.64,16.345705,NA
7/13/2000,195,2000,FHR_006,8.260833333,18.93853,NA
